employee_id,name,gender,discipline,department,code,location,title,supervisor_id,supervisor_name,project_id,project_name,role,SQL,Python,Java,Scala,Apache Spark (PySpark),Apache Spark (Scala),Apache Spark (Java),PL/SQL,PHP,.NET,DevOps,MLOps,DB Oracle,DB Teradata,DB SQL Server,MS Analysis Services,Oracle Hyperion Essbase,SAP BW,Dataset SAS  (SAS Base / SAS DIS),My SQL,DB2,MongoDB,Elasticsearch,Exalead,Apache Solr,PostgreSQL,IBM DataStage,Informatica PowerCenter,Informatica Data Integration Cloud (IDMC),Oracle Data Integration (ODI),MS SQL Server Integration Services (SSIS),SAS Data Integration Services (DIS),Qlik (QDI),Data IKU,Talend,Denodo,Dremio,Apache Kafka,"Hadoop Cloudera / Hortonworks Platform (Hive, Hbase, Impala, Oozie Parquet, BigSQL, Spark, Yarn, Apache Nifi, …)","IBM Big Insight (Hive, Hbase, Impala, Parquet, BigSQL, Spark, Yarn, …)",Palantir Platform,Databricks Platform (inserire le funzionalità native di D.),Snowflake,SAP S/4 HANA Platform,SAP BW,Suite Informatica Data Governance,Informatica MDM,Informatica ILM Data Masking,Suite IBM Data Governance,IBM Optim Data Masking,IBM MDM,Suite SAS Data Governance,Suite Irion Data Governance,Suite Collibra Data Governance,Suite Ab-Initio Data Governance
8882,Riccardo Bruno,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,CONSULTANT,7112,Alberto Conti,11132,Programma Demetra,Data Engineer & SW Developer/Specialist,Master,Master,Experienced,,Beginner,,Novice,Experienced,Novice,,Experienced,,Experienced,,Experienced,,,,,Experienced,,Beginner,,,,Experienced,,Experienced,Beginner,,Experienced,,,,,,,Novice,Novice,,,Beginner,Beginner,Novice,,Novice,Novice,,,,,,,,
9286,Anna Santoro,M,I&D,AI and Data Engineering,IT01PR45,BARI,CONSULTANT,7112,Alberto Conti,9601,Programma Orsa,Data Engineer & SW Developer/Specialist,Experienced,Novice,Experienced,Experienced,Novice,Experienced,Experienced,Beginner,Beginner,Novice,Novice,Novice,Beginner,,Beginner,,,,,Beginner,,,,,,Novice,,,,Novice,,,,,,,,,,,,Novice,,,,,,,,,,,,,
8418,Gianluca Giordano,M,I&D,AI and Data Engineering,IT01PR45,TORINO,CONSULTANT,9550,Valentina Marini,5749,Sistema Plutone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9226,Simone Rinaldi,M,I&D,AI and Data Engineering,IT01PR45,MARCON,ANALYST CONSULTANT,9550,Valentina Marini,8692,Piattaforma Perseo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9286,Anna Santoro,M,I&D,AI and Data Engineering,IT01PR45,MARCON,ANALYST CONSULTANT,7112,Alberto Conti,8982,Iniziativa Marte,Data Engineer & SW Developer/Specialist,Experienced,Experienced,Master,Beginner,Novice,Novice,Novice,Beginner,Beginner,Novice,Experienced,Novice,Beginner,Beginner,Beginner,Novice,Novice,Novice,Novice,Beginner,Novice,Beginner,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9238,Michele Rizzo,M,I&D,AI and Data Engineering,IT01PR45,TORINO,SENIOR CONSULTANT,7112,Alberto Conti,8713,Iniziativa Idra,Data Engineer & SW Developer/Specialist,Experienced,,,,,,,,,,,,,,,,,,Experienced,,,,,,,,,,,,,Beginner,,,,,,,,,,,,,,,,,,,,Experienced,,,
9440,Riccardo Bellini,M,I&D,AI and Data Engineering,IT01PR45,ROMA,MANAGING CONSULTANT,7112,Alberto Conti,8338,Piattaforma Orione,Engagement Manager e/o Project Leader,Master,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Experienced,Beginner,Beginner,Experienced,Novice,Experienced,Master,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Beginner,Experienced,Experienced,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9508,Matteo Rossi,M,I&D,AI and Data Engineering,IT01PR45,ROMA,CONSULTANT,7112,Alberto Conti,7475,Programma Cassiopea,Data Engineer & ETL Specialist,Experienced,Beginner,Novice,Novice,Novice,Novice,Novice,Beginner,Beginner,Novice,Novice,Novice,Beginner,Novice,Beginner,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9710,Domenico Santoro,M,I&D,AI and Data Engineering,IT01PR45,MILANO,MANAGING CONSULTANT,7112,Alberto Conti,8813,Progetto Dedalo,Engagement Manager e/o Project Leader,Experienced,,Novice,,,,,Experienced,,,,,Experienced,,Novice,,,,,,Novice,,,,,,,Experienced,,Novice,,,,,,Beginner,,,Novice,Novice,,,,,,Novice,,,,,,,,,
9733,Giuseppe Romano,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,MANAGING CONSULTANT,7112,Alberto Conti,8297,Progetto Demetra,Engagement Manager e/o Project Leader,Master,Novice,Beginner,Novice,Novice,Novice,Novice,Master,Novice,Novice,Beginner,Novice,Master,Beginner,Experienced,Novice,Novice,Novice,Beginner,Beginner,Novice,Beginner,Novice,Novice,Novice,Novice,Experienced,Experienced,Beginner,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9042,Antonio Moretti,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,7368,Sistema Sirio,Data Engineer & ETL Specialist,Master,Beginner,Beginner,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Experienced,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Experienced,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
8436,Gianluca Ricci,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,CONSULTANT,7112,Alberto Conti,12613,Iniziativa Idra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8436,Gianluca Ricci,M,I&D,,,NAPOLI,CONSULTANT,7112,Alberto Conti,9622,Piattaforma Achille,Data Engineer & ETL Specialist,Experienced,Experienced,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Beginner,Novice,Experienced,Novice,Experienced,Novice,Novice,Novice,Master,Experienced,Novice,Beginner,Novice,Novice,Novice,Experienced,Novice,Beginner,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice
8973,Massimo Romano,M,I&D,AI and Data Engineering,IT01PR45,MARCON,SENIOR CONSULTANT,9550,Valentina Marini,8137,Iniziativa Gabbiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9175,Pietro Rizzo,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,9550,Valentina Marini,8137,Iniziativa Gabbiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9153,Giulia Costa,F,I&D,AI and Data Engineering,IT01PR45,MILANO,ANALYST CONSULTANT,7112,Alberto Conti,10257,Piattaforma Cigno,Data Engineer & SW Developer/Specialist,Beginner,Beginner,,,Novice,,,,,,Novice,Novice,,,Novice,,,,Novice,Novice,,Novice,,,,,,Novice,Novice,,,,,,,,,,,,Novice,Novice,Novice,,,,,,,,,,,,
8951,Alberto Marino,M,I&D,AI and Data Engineering,IT01PR45,ROMA,ANALYST CONSULTANT,7112,Alberto Conti,7475,Programma Cassiopea,Data Engineer & ETL Specialist,Experienced,Experienced,Experienced,Novice,Beginner,Novice,Beginner,Experienced,Beginner,,,,Experienced,,Beginner,,,,,Experienced,,Novice,,,Beginner,Experienced,Experienced,,,,,,,,Novice,Beginner,,,,,Beginner,,,,,,,,,,,,,,
9543,Elisa Barbieri,F,I&D,AI and Data Engineering,IT01PR45,NAPOLI,CONSULTANT,9550,Valentina Marini,11132,Programma Demetra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9115,Michele Santoro,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,7871,Iniziativa Grifone,Data Engineer & ETL Specialist,Master,Novice,Novice,,,,,Master,Novice,,,,Experienced,Master,,,,,,Novice,,Novice,,,,Novice,Master,,,,,,,,,,,,,,,,Novice,,,,,,,,,,,,Novice
9274,Marco Rinaldi,M,I&D,AI and Data Engineering,IT01PR45,MARCON,MANAGING CONSULTANT,7112,Alberto Conti,8692,Piattaforma Perseo,Engagement Manager e/o Project Leader,Master,Novice,Novice,Novice,Novice,Novice,Novice,Master,Novice,Novice,,,Experienced,Novice,Beginner,Novice,Novice,Novice,Novice,Beginner,Beginner,Novice,Novice,Novice,Novice,Beginner,Beginner,Beginner,Beginner,Experienced,Beginner,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9821,Michele Rinaldi,M,I&D,AI and Data Engineering,IT01PR45,ROMA,MANAGING CONSULTANT,7112,Alberto Conti,8662,Piattaforma Falco,Big Data Architect,Master,Master,Novice,Beginner,Experienced,Beginner,Beginner,,,,Novice,Novice,Beginner,,Experienced,,,,,Experienced,,Experienced,,,Beginner,Beginner,,Experienced,Beginner,,,,,,Experienced,,,Beginner,Master,,,Beginner,Beginner,,,,,,,,,,,,
9227,Giuseppe Ricci,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,CONSULTANT,9550,Valentina Marini,10632,Iniziativa Ulisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10310,Gianluca Colombo,M,I&D,AI and Data Engineering,IT01PR45,BARI,CONSULTANT,7112,Alberto Conti,11132,Programma Demetra,Data Engineer & ETL Specialist,Master,Master,Experienced,,Beginner,,Novice,Experienced,Beginner,,Novice,Novice,Master,,Master,,,,,Master,,,,,,Experienced,,,,,,,,,,,,,,,Novice,Novice,Novice,,,,,,,,,,,,
9422,Giuseppe Ferrari,M,I&D,AI and Data Engineering,IT01PR45,MILANO,CONSULTANT,9550,Valentina Marini,5749,Sistema Plutone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,Giorgia Ricci,F,I&D,AI and Data Engineering,IT01PR45,TORINO,CONSULTANT,9550,Valentina Marini,8641,Piattaforma Andromeda,Data Engineer & ETL Specialist,Experienced,Beginner,Novice,Novice,Beginner,Novice,Novice,Experienced,Novice,Beginner,Novice,Novice,Beginner,Novice,Experienced,Experienced,Novice,Novice,Novice,Experienced,Novice,Beginner,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Beginner,Beginner,Beginner,Beginner,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9641,Daniele Conti,M,I&D,AI and Data Engineering,IT01PR45,ROMA,ANALYST CONSULTANT,9550,Valentina Marini,7581,Piattaforma Orsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10060,Antonio Caruso,M,I&D,AI and Data Engineering,,TORINO,CONSULTANT,7112,Alberto Conti,8641,Piattaforma Andromeda,Data Engineer & SW Developer/Specialist,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Experienced,Beginner,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
8359,Emanuele Greco,M,I&D,AI and Data Engineering,IT01PR45,MARCON,SENIOR CONSULTANT,7112,Alberto Conti,8692,Piattaforma Perseo,Data Integration Architect,Experienced,,,,,,,Experienced,,,Experienced,,Experienced,,,,,,,,,,,,,,,,,Experienced,,,,,,,,,,,,,,,,,,,,,,,,,
9717,Gianluca Moretti,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,12714,Progetto Icaro,Data Engineer & ETL Specialist,Master,Beginner,Novice,Novice,Novice,Novice,Novice,Master,Beginner,Novice,Beginner,Beginner,Master,Master,Experienced,Experienced,Beginner,Novice,Beginner,Experienced,Beginner,Novice,Beginner,Novice,Novice,Master,Experienced,Novice,Novice,Beginner,Beginner,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9023,Andrea Santoro,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,10535,Programma Paride,Data Engineer & ETL Specialist,Master,,Novice,,,,,Beginner,,,,,Experienced,Beginner,Experienced,,,,,Beginner,,,,,,Experienced,Novice,,,,Experienced,,,,Experienced,,,,Novice,,,,,,,,,,,,,,,,
9160,Rosa Gallo,F,I&D,AI and Data Engineering,IT01PR45,SALERNO,CONSULTANT,7112,Alberto Conti,7652,Piattaforma Fenice,Big Data Engineer,Experienced,Beginner,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Experienced,Novice,Experienced,Novice,Experienced,Novice,Novice,Novice,Novice,Experienced,Novice,Beginner,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9080,Alessandro Romano,M,I&D,AI and Data Engineering,IT01PR45,BARI,ANALYST CONSULTANT,9550,Valentina Marini,9307,Iniziativa Urano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9812,Enrico Gallo,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,CONSULTANT,7112,Alberto Conti,11132,Programma Demetra,Big Data Engineer,Experienced,Beginner,,,Beginner,,,Beginner,,,,,Beginner,Beginner,Beginner,,,,,Beginner,,,,,,,Experienced,,Novice,,,,,,,,,,,,,Novice,Beginner,,,,,,,,,,,,
9269,Andrea Rossi,M,I&D,AI and Data Engineering,IT01PR45,TORINO,ANALYST CONSULTANT,7112,Alberto Conti,9651,Sistema Fenice,Data Analyst & Data Modeler,Experienced,Beginner,Beginner,Beginner,Novice,Novice,Novice,Beginner,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
8595,Laura Bellini,F,I&D,,,MILANO,CONSULTANT,7112,Alberto Conti,11132,Programma Demetra,Data Engineer & ETL Specialist,Master,Beginner,,,,,,Beginner,,,,,Master,Experienced,,,,,,,,Experienced,,,,Novice,Experienced,Master,Beginner,,,,,,,Beginner,,,Novice,,,,,,,,,,,,,,Beginner,,
9401,Simone Mariani,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,9550,Valentina Marini,8196,Iniziativa Ulisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8393,Gianluca Marino,M,I&D,,,MILANO,SENIOR CONSULTANT,7112,Alberto Conti,8196,Iniziativa Ulisse,Data Integration Architect,Master,Beginner,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Experienced,Experienced,Experienced,Novice,Novice,Novice,Novice,Beginner,Novice,Beginner,Novice,Novice,Novice,Novice,Beginner,Novice,Beginner,Novice,Novice,Novice,Experienced,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,,Novice
8841,Monica Rizzo,F,I&D,AI and Data Engineering,IT01PR45,TORINO,ANALYST CONSULTANT,9550,Valentina Marini,10636,Programma Nettuno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8716,Davide Conti,M,I&D,AI and Data Engineering,IT01PR45,MILANO,MANAGING CONSULTANT,7112,Alberto Conti,8944,Piattaforma Rondine,"Solution Architect, Project Manager, Engagement Manager",Experienced,,,,,,,Beginner,,,,,Beginner,,,,,,,,,Novice,,,,,,Master,Master,,,,,,,,,,,,,Novice,Beginner,,,Master,Beginner,Master,,,,,Novice,Novice,Beginner
9125,Elisa Fabbri,M,I&D,AI and Data Engineering,IT01PR45,ROMA,ANALYST CONSULTANT,7112,Alberto Conti,7865,Piattaforma Saturno,Data Engineer & ETL Specialist,Experienced,Beginner,Beginner,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Experienced,Experienced,Beginner,Novice,Novice,Novice,Novice,Beginner,Experienced,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9741,Enrico Barbieri,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,CONSULTANT,7112,Alberto Conti,8338,Piattaforma Orione,Data Engineer & ETL Specialist,Master,Experienced,Novice,Novice,Experienced,Novice,Novice,Experienced,Novice,Novice,Beginner,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Beginner,Experienced,Experienced,Novice,Novice,Experienced,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
8767,Sara Colombo,F,I&D,AI and Data Engineering,IT01PR45,ROMA,ANALYST CONSULTANT,7112,Alberto Conti,7871,Iniziativa Grifone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8992,Matteo Caruso,M,I&D,AI and Data Engineering,IT01PR45,MARCON,SENIOR CONSULTANT,7112,Alberto Conti,8288,Progetto Centauro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9502,Fabio Barbieri,M,I&D,AI and Data Engineering,IT01PR45,ROMA,CONSULTANT,7112,Alberto Conti,11132,Programma Demetra,Data Engineer & ETL Specialist,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Experienced,Novice,Beginner,Novice,Novice,Novice,Novice,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Master,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Beginner,Novice,Novice,Novice,Novice
8800,Marta Fabbri,M,I&D,AI and Data Engineering,IT01PR45,MILANO,CONSULTANT,7112,Alberto Conti,7475,Programma Cassiopea,Data Engineer & SW Developer/Specialist,Master,Experienced,Beginner,Novice,Novice,Novice,Novice,Master,Beginner,Beginner,Experienced,Beginner,Master,Experienced,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Master,Beginner,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
8863,Andrea Costa,M,I&D,AI and Data Engineering,IT01PR45,TORINO,MANAGING CONSULTANT,7112,Alberto Conti,9601,Programma Orsa,Engagement Manager e/o Project Leader,Master,Experienced,Beginner,Novice,Novice,Novice,Novice,Master,Experienced,Beginner,Experienced,Novice,Master,Novice,Experienced,Beginner,Beginner,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Master,Beginner,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9484,Fabio Mancini,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,7871,Iniziativa Grifone,Data Engineer & ETL Specialist,Master,Novice,Novice,Novice,Novice,Novice,Novice,Master,Novice,Beginner,Novice,Novice,Novice,Master,Experienced,Novice,Novice,Novice,Novice,Experienced,Experienced,Novice,Novice,Novice,Novice,Novice,Master,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Beginner
9840,Giulia Romano,M,I&D,,,ROMA,CONSULTANT,7112,Alberto Conti,12466,Iniziativa Perseo,Data Engineer,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9304,Francesca Bianchi,F,I&D,AI and Data Engineering,IT01PR45,ROMA,MANAGING CONSULTANT,7112,Alberto Conti,7871,Iniziativa Grifone,Engagement Manager e/o Project Leader,Master,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Experienced,Experienced,Experienced,Novice,Novice,Novice,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Master,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9670,Michele Costa,M,I&D,AI and Data Engineering,IT01PR45,NAPOLI,CONSULTANT,7112,Alberto Conti,7475,Programma Cassiopea,Data Engineer & ETL Specialist,Master,Novice,Novice,,,,,Experienced,,,,,Master,Experienced,Novice,,,,,Beginner,,,,,,,Master,Beginner,,Beginner,,,,,,,,,Novice,Novice,,,,,,,,,,,,,,,
9690,Andrea Costa,M,I&D,AI and Data Engineering,IT01PR45,MILANO,SENIOR CONSULTANT,7112,Alberto Conti,8338,Piattaforma Orione,Engagement Manager e/o Project Leader,Master,Beginner,Beginner,,Beginner,Novice,,Master,Beginner,Experienced,Beginner,,Master,,Beginner,,,,,Beginner,Beginner,Beginner,,,,Beginner,,Experienced,Experienced,,,,,,Experienced,Experienced,,,Experienced,,Beginner,,Experienced,,,Beginner,Novice,Novice,,,,,,,
9402,Laura Gallo,M,I&D,AI and Data Engineering,IT01PR45,ROMA,SENIOR CONSULTANT,7112,Alberto Conti,7475,Programma Cassiopea,Data Engineer & ETL Specialist,Experienced,,Novice,,,,,Experienced,Novice,Beginner,,,Experienced,Beginner,Beginner,,,,,Beginner,,,,,,,Experienced,,Novice,,Beginner,,,,,Beginner,,,,,,,,,,,Novice,,,,,,,,
9538,Antonio Rinaldi,M,I&D,AI and Data Engineering,IT01PR45,TORINO,ANALYST CONSULTANT,7112,Alberto Conti,8641,Piattaforma Andromeda,Data Engineer & SW Developer/Specialist,Experienced,Experienced,Beginner,Novice,Experienced,Novice,Novice,Beginner,Novice,Novice,Beginner,Experienced,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Experienced,Novice,Beginner,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Beginner,Novice,Novice,Novice,Novice,Novice,Master,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9844,Claudio Rinaldi,M,I&D,AI and Data Engineering,IT01PR45,MILANO,ANALYST CONSULTANT,9550,Valentina Marini,8641,Piattaforma Andromeda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9394,Giuseppe Costa,M,I&D,AI and Data Engineering,IT01PR45,MILANO,CONSULTANT,7112,Alberto Conti,7920,Sistema Giove,Data Integration Architect,Experienced,Beginner,Beginner,Novice,Novice,Novice,Novice,Beginner,Beginner,Novice,Beginner,,Beginner,,,,,,Experienced,,,,,,,,,,,,,,,,,,,,,,,,,,,Novice,Beginner,Novice,Novice,Beginner,Novice,Master,Novice,Novice,
9174,Alessio Santoro,M,I&D,,,MILANO,MANAGING CONSULTANT,7112,Alberto Conti,9128,Iniziativa Enea,Data Engineer & ETL Specialist,Master,Beginner,Beginner,Novice,Novice,Novice,Novice,Novice,Master,Beginner,Experienced,Novice,Novice,Novice,Master,Novice,Novice,Novice,Master,Master,Beginner,Beginner,Experienced,Novice,Novice,Experienced,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Master,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice,Novice
9800,Fabio Bruno,M,I&D,AI and Data Engineering,IT01PR45,ROMA,CONSULTANT,7112,Alberto Conti,8137,Iniziativa Gabbiano,DATA ENGINEER,Master,Beginner,Experienced,Experienced,,Master,,,,,,,Beginner,,Experienced,,,,,Beginner,,Novice,Novice,,,Experienced,,,,,,,,,,,,Beginner,Experienced,,,Beginner,,,,,,,,,,,,,
8687,Elena Fabbri,F,I&D,AI and Data Engineering,IT01PR45,MILANO,SENIOR CONSULTANT,7112,Alberto Conti,11132,Programma Demetra,Data Engineer & ETL Specialist,Experienced,,Novice,,,,,Experienced,,,Beginner,,Experienced,Beginner,Experienced,,,,Novice,Beginner,,,,,,,Novice,Experienced,,Beginner,,,,,,,,,,,,,Novice,,,,Beginner,,,,,,,,
8404,Roberto Mancini,M,I&D,AI and Data Engineering,IT01PR45,MILANO,MANAGING CONSULTANT,7112,Alberto Conti,9027,Piattaforma Chimera,Engagement Manager e/o Project Leader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
